gpu_count,baseline_wait_rlsubset,rl_wait
1,0.016666666666666666,0.2833333333333333
1,0.016666666666666666,0.5666666666666667
1,1.65,0.05
1,28.25,0.8666666666666667
1,763.5333333333333,0.11666666666666667
1,0.05,0.03333333333333333
1,0.11666666666666667,0.6666666666666666
1,0.0,0.36666666666666664
1,587.6666666666666,0.06666666666666667
1,28.2,0.5666666666666667
1,764.4,0.15
1,2541.383333333333,0.95
1,2446.1833333333334,0.8833333333333333
1,9.883333333333333,0.8166666666666667
1,1.1333333333333333,0.016666666666666666
1,4.883333333333334,0.3
1,9.366666666666667,0.6166666666666667
1,0.03333333333333333,0.75
1,4.083333333333333,0.8666666666666667
1,28.3,0.8
1,0.0,0.7
1,11.7,0.31666666666666665
1,2.433333333333333,0.36666666666666664
1,4295.883333333333,0.8333333333333334
1,587.7333333333333,0.016666666666666666
1,28.283333333333335,0.45
1,0.1,0.9666666666666667
1,0.0,0.9666666666666667
1,775.6166666666667,0.0
1,2541.8166666666666,0.4
1,2458.0333333333333,0.38333333333333336
1,9.95,0.8
1,4.866666666666666,0.3
1,0.016666666666666666,0.48333333333333334
1,0.0,0.6333333333333333
1,3.6333333333333333,0.08333333333333333
1,0.03333333333333333,0.4166666666666667
1,0.0,0.03333333333333333
1,0.0,0.2
1,7.65,0.65
1,0.016666666666666666,0.9833333333333333
1,8.866666666666667,0.4
1,11.666666666666666,0.5166666666666667
1,0.0,0.4166666666666667
1,0.0,0.7833333333333333
1,9.2,0.65
1,765.4,0.9833333333333333
1,5.316666666666666,0.05
1,4851.566666666667,0.016666666666666666
1,29.2,0.35
1,587.7833333333333,0.0
1,28.383333333333333,0.4
1,0.016666666666666666,0.75
1,0.0,0.8666666666666667
1,2542.0833333333335,0.05
1,2479.25,0.15
1,416.85,0.55
1,1.55,0.48333333333333334
1,0.8666666666666667,0.5333333333333333
1,158.58333333333334,0.05
1,1.3666666666666667,0.016666666666666666
1,7.183333333333334,0.45
1,0.0,0.8333333333333334
1,0.0,0.8833333333333333
1,0.016666666666666666,0.9
1,769.3333333333334,0.8833333333333333
1,3.9833333333333334,0.31666666666666665
1,0.0,0.5
1,0.0,0.38333333333333336
1,5.383333333333334,0.016666666666666666
1,29.7,0.31666666666666665
1,3.15,0.6666666666666666
1,28.416666666666668,0.25
1,812.5166666666667,0.7333333333333333
1,13.133333333333333,0.9333333333333333
1,0.0,0.45
1,0.0,0.08333333333333333
1,2.3333333333333335,0.9833333333333333
1,4.133333333333334,0.9
1,0.0,0.6666666666666666
1,0.0,0.6333333333333333
1,0.0,0.75
1,0.016666666666666666,0.6
1,778.7666666666667,0.6166666666666667
1,0.03333333333333333,0.26666666666666666
1,5428.4,0.11666666666666667
1,25.65,0.25
1,587.8666666666667,0.9666666666666667
1,4.983333333333333,0.2833333333333333
1,28.416666666666668,0.2
1,833.5166666666667,0.6
1,2542.8333333333335,0.2
1,2542.65,0.35
1,781.0833333333334,0.65
1,0.5666666666666667,0.8166666666666667
1,160.38333333333333,0.95
1,13.533333333333333,0.6833333333333333
1,23.55,0.2
1,1.7,0.05
1,4.3,0.9833333333333333
1,0.0,0.7833333333333333
1,0.016666666666666666,0.7333333333333333
1,2.25,0.05
1,0.016666666666666666,0.5
8,4.166666666666667,0.4166666666666667
1,785.8333333333334,0.4
1,9.933333333333334,0.5
1,0.36666666666666664,0.7166666666666667
1,0.7166666666666667,0.5833333333333334
1,7.016666666666667,0.7833333333333333
1,0.0,0.8333333333333334
1,1.25,0.95
1,29.433333333333334,0.9166666666666666
1,21.783333333333335,0.65
1,4.5,0.9166666666666666
1,833.45,0.5166666666666667
1,2585.133333333333,0.2
1,44.38333333333333,0.5333333333333333
1,0.5666666666666667,0.7833333333333333
1,4.95,0.8
1,0.0,0.15
1,0.0,0.7833333333333333
1,0.0,0.23333333333333334
1,15.0,0.2
1,793.8,0.15
1,0.35,0.6666666666666666
1,7.45,0.11666666666666667
1,0.0,0.4666666666666667
1,5.216666666666667,0.7333333333333333
1,6273.9,0.11666666666666667
1,25.433333333333334,0.8
1,590.9666666666667,0.8666666666666667
1,28.266666666666666,0.35
1,2542.8333333333335,0.85
1,2585.5833333333335,0.18333333333333332
1,882.3,0.35
1,163.36666666666667,0.7
1,16.866666666666667,0.43333333333333335
1,2392.1,0.05
1,0.0,0.6
1,0.0,0.08333333333333333
1,17.683333333333334,0.4666666666666667
1,794.9666666666667,0.05
1,0.0,0.7666666666666667
1,5.433333333333334,0.55
1,0.0,0.5166666666666667
1,0.16666666666666666,0.6666666666666666
1,591.0666666666667,0.8166666666666667
1,8.083333333333334,0.35
1,0.0,0.8666666666666667
1,1067.15,0.9166666666666666
1,2543.2166666666667,0.21666666666666667
1,2595.516666666667,0.1
1,0.21666666666666667,0.95
1,168.1,0.4
1,4.033333333333333,0.9833333333333333
1,0.06666666666666667,0.6666666666666666
1,0.016666666666666666,0.7833333333333333
1,5.883333333333334,0.5166666666666667
8,3702.1833333333334,0.75
1,4.216666666666667,0.05
1,0.0,0.48333333333333334
1,6668.766666666666,0.7166666666666667
1,592.3166666666667,0.6333333333333333
1,0.15,0.8666666666666667
1,0.0,0.75
4,0.0,0.06666666666666667
1,2543.3,0.016666666666666666
