gpu_count,baseline_wait,rl_wait,gpu_group
1,2.05,0.55,1
1,2.0,0.4666666666666667,1
1,2.15,0.2833333333333333,1
1,50.61666666666667,0.8666666666666667,1
1,2.533333333333333,0.6666666666666666,1
1,2.283333333333333,0.85,1
1,2.7333333333333334,0.25,1
1,2.7333333333333334,0.25,1
1,2.95,0.16666666666666666,1
1,3.65,0.8,1
1,3.8,0.7,1
1,3.9166666666666665,0.6333333333333333,1
1,4.3,0.48333333333333334,1
1,4.966666666666667,0.05,1
1,5.25,0.7833333333333333,1
1,5.25,0.7666666666666667,1
1,5.283333333333333,0.6333333333333333,1
1,5.966666666666667,0.18333333333333332,1
1,5.966666666666667,0.16666666666666666,1
1,6.466666666666667,0.8166666666666667,1
1,6.666666666666667,0.7833333333333333,1
1,7.183333333333334,0.5833333333333334,1
1,7.466666666666667,0.43333333333333335,1
1,7.433333333333334,0.36666666666666664,1
1,7.85,0.11666666666666667,1
1,8.1,0.9666666666666667,1
1,8.15,0.9333333333333333,1
1,8.316666666666666,0.8333333333333334,1
1,8.35,0.8333333333333334,1
1,8.466666666666667,0.75,1
1,8.583333333333334,0.55,1
1,8.65,0.48333333333333334,1
1,8.633333333333333,0.4,1
1,9.05,0.15,1
1,9.366666666666667,0.0,1
1,9.583333333333334,0.8833333333333333,1
1,9.9,0.8,1
1,10.05,0.65,1
1,36.75,0.4666666666666667,1
1,10.683333333333334,0.3333333333333333,1
1,10.95,0.15,1
1,11.183333333333334,0.9666666666666667,1
1,11.366666666666667,0.9,1
1,11.45,0.85,1
1,11.783333333333333,0.5666666666666667,1
1,11.783333333333333,0.5333333333333333,1
1,11.783333333333333,0.5166666666666667,1
1,11.85,0.36666666666666664,1
1,12.266666666666667,0.16666666666666666,1
1,12.3,0.11666666666666667,1
1,12.833333333333334,0.75,1
1,12.966666666666667,0.6833333333333333,1
1,13.066666666666666,0.65,1
1,13.35,0.55,1
1,13.883333333333333,0.03333333333333333,1
1,14.1,0.7833333333333333,1
1,14.333333333333334,0.5333333333333333,1
1,14.333333333333334,0.5333333333333333,1
1,167.31666666666666,0.35,1
1,0.016666666666666666,0.7333333333333333,1
1,14.5,0.7166666666666667,1
1,14.7,0.13333333333333333,1
1,0.016666666666666666,0.23333333333333334,1
1,15.016666666666667,0.08333333333333333,1
1,15.066666666666666,0.05,1
1,15.133333333333333,0.7,1
1,15.366666666666667,0.7833333333333333,1
1,15.8,0.65,1
1,15.95,0.5666666666666667,1
1,15.95,0.3333333333333333,1
1,15.966666666666667,0.13333333333333333,1
1,16.016666666666666,0.016666666666666666,1
1,16.0,0.5,1
1,16.116666666666667,0.9666666666666667,1
1,0.03333333333333333,0.8666666666666667,1
1,1.6833333333333333,0.26666666666666666,1
1,0.016666666666666666,0.8,1
1,0.0,0.7333333333333333,1
1,0.016666666666666666,0.65,1
1,0.016666666666666666,0.8833333333333333,1
1,0.016666666666666666,0.6,1
1,0.016666666666666666,0.95,1
8,48.11666666666667,0.4,8
1,143.86666666666667,0.6166666666666667,1
